"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"FN001";"FN002";"FN003";"FN006";"FN023";"FN024";"Deflator_PIB_Acum"
FALSE;NA;"431912";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"431930";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"431936";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"431937";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"431940";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"431960";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"431971";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"431973";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"431975";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"431980";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432010";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432020";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432026";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432032";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432045";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432050";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432057";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432067";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432085";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432090";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432145";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432146";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432149";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432162";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432163";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432180";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432183";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432185";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432195";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432215";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432218";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432225";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432232";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432234";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432235";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432240";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432250";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432252";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432253";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432254";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432255";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432280";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432285";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432335";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432340";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432345";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432360";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432375";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"432377";NA;NA;1998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35311752634561
FALSE;NA;"430003";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430005";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430045";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430047";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430057";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430066";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430070";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430080";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430087";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430107";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430110";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430150";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430165";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430192";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430195";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430215";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430222";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430223";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430225";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430230";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430235";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430258";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430265";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430270";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430350";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430355";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430360";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430367";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430370";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430380";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430400";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430420";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430435";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430450";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430461";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430462";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430465";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430468";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430469";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430471";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430480";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430500";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430510";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430511";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430512";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430513";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430515";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430517";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430537";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430558";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430583";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430585";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430587";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430593";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430595";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430597";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430607";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430613";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430635";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430637";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430640";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430642";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430645";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430650";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430655";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430675";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430692";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430705";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430710";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430745";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430780";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430781";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430786";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430800";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430807";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430820";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430825";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430830";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430843";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430850";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430860";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430865";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430885";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430912";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430915";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430925";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430940";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430955";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430957";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430960";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430965";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430975";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"430995";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431020";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431036";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431041";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431043";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431046";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431055";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431057";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431060";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431065";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431075";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431080";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431087";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431090";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431113";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431115";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431125";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431127";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431142";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431162";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431164";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431171";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431173";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431177";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431179";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431180";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431198";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431213";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431215";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431217";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431220";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431225";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431235";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431237";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431238";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431240";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431242";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431244";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431245";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431247";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431250";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431260";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431261";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431262";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431267";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431275";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431295";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431301";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431306";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431308";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431310";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431333";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431337";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431339";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431340";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431342";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431344";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431346";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431349";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431360";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431395";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431402";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431403";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431405";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431407";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431413";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431415";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431417";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431430";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431442";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431445";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
FALSE;NA;"431446";NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,95610841805244
